r_l	V(vo)	I(RL1)
1.071519305237640e-02	4.321348e-03	4.032917e-01
1.076465213629869e-02	4.341342e-03	4.032961e-01
1.081433951297973e-02	4.361429e-03	4.033005e-01
1.086425623617100e-02	4.381609e-03	4.033050e-01
1.091440336448791e-02	4.401882e-03	4.033094e-01
1.096478196143220e-02	4.422249e-03	4.033139e-01
1.101539309541450e-02	4.442711e-03	4.033184e-01
1.106623783977702e-02	4.463268e-03	4.033230e-01
1.111731727281627e-02	4.483920e-03	4.033275e-01
1.116863247780597e-02	4.504668e-03	4.033321e-01
1.122018454302000e-02	4.525512e-03	4.033367e-01
1.127197456175547e-02	4.546453e-03	4.033413e-01
1.132400363235594e-02	4.567490e-03	4.033459e-01
1.137627285823468e-02	4.588626e-03	4.033506e-01
1.142878334789809e-02	4.609860e-03	4.033552e-01
1.148153621496920e-02	4.631191e-03	4.033599e-01
1.153453257821130e-02	4.652623e-03	4.033647e-01
1.158777356155164e-02	4.674153e-03	4.033694e-01
1.164126029410530e-02	4.695783e-03	4.033742e-01
1.169499391019910e-02	4.717514e-03	4.033789e-01
1.174897554939568e-02	4.739346e-03	4.033838e-01
1.180320635651769e-02	4.761279e-03	4.033886e-01
1.185768748167199e-02	4.783313e-03	4.033934e-01
1.191242008027414e-02	4.805450e-03	4.033983e-01
1.196740531307283e-02	4.827690e-03	4.034032e-01
1.202264434617453e-02	4.850032e-03	4.034081e-01
1.207813835106820e-02	4.872479e-03	4.034131e-01
1.213388850465018e-02	4.895030e-03	4.034180e-01
1.218989598924907e-02	4.917684e-03	4.034230e-01
1.224616199265090e-02	4.940445e-03	4.034280e-01
1.230268770812423e-02	4.963311e-03	4.034331e-01
1.235947433444552e-02	4.986283e-03	4.034381e-01
1.241652307592453e-02	5.009362e-03	4.034432e-01
1.247383514242985e-02	5.032548e-03	4.034483e-01
1.253141174941458e-02	5.055841e-03	4.034534e-01
1.258925411794210e-02	5.079243e-03	4.034586e-01
1.264736347471194e-02	5.102753e-03	4.034638e-01
1.270574105208585e-02	5.126372e-03	4.034690e-01
1.276438808811387e-02	5.150101e-03	4.034742e-01
1.282330582656065e-02	5.173940e-03	4.034795e-01
1.288249551693178e-02	5.197890e-03	4.034847e-01
1.294195841450030e-02	5.221951e-03	4.034900e-01
1.300169578033335e-02	5.246124e-03	4.034953e-01
1.306170888131887e-02	5.270408e-03	4.035007e-01
1.312199899019248e-02	5.294806e-03	4.035061e-01
1.318256738556453e-02	5.319317e-03	4.035115e-01
1.324341535194710e-02	5.343942e-03	4.035169e-01
1.330454417978137e-02	5.368681e-03	4.035223e-01
1.336595516546489e-02	5.393534e-03	4.035278e-01
1.342764961137911e-02	5.418504e-03	4.035333e-01
1.348962882591701e-02	5.443589e-03	4.035388e-01
1.355189412351083e-02	5.468790e-03	4.035444e-01
1.361444682465997e-02	5.494109e-03	4.035499e-01
1.367728825595897e-02	5.519546e-03	4.035555e-01
1.374041975012563e-02	5.545100e-03	4.035612e-01
1.380384264602933e-02	5.570773e-03	4.035668e-01
1.386755828871937e-02	5.596565e-03	4.035725e-01
1.393156802945352e-02	5.622477e-03	4.035782e-01
1.399587322572667e-02	5.648510e-03	4.035839e-01
1.406047524129964e-02	5.674663e-03	4.035897e-01
1.412537544622804e-02	5.700938e-03	4.035955e-01
1.419057521689143e-02	5.727334e-03	4.036013e-01
1.425607593602239e-02	5.753854e-03	4.036071e-01
1.432187899273595e-02	5.780497e-03	4.036130e-01
1.438798578255897e-02	5.807263e-03	4.036189e-01
1.445439770745979e-02	5.834154e-03	4.036248e-01
1.452111617587794e-02	5.861169e-03	4.036308e-01
1.458814260275401e-02	5.888310e-03	4.036368e-01
1.465547840955964e-02	5.915578e-03	4.036427e-01
1.472312502432772e-02	5.942971e-03	4.036488e-01
1.479108388168261e-02	5.970492e-03	4.036548e-01
1.485935642287061e-02	5.998142e-03	4.036609e-01
1.492794409579050e-02	6.025919e-03	4.036670e-01
1.499684835502428e-02	6.053825e-03	4.036732e-01
1.506607066186797e-02	6.081862e-03	4.036794e-01
1.513561248436263e-02	6.110028e-03	4.036856e-01
1.520547529732551e-02	6.138326e-03	4.036918e-01
1.527566058238128e-02	6.166754e-03	4.036981e-01
1.534616982799350e-02	6.195316e-03	4.037043e-01
1.541700452949616e-02	6.224009e-03	4.037107e-01
1.548816618912538e-02	6.252836e-03	4.037170e-01
1.555965631605132e-02	6.281797e-03	4.037234e-01
1.563147642641012e-02	6.310893e-03	4.037298e-01
1.570362804333610e-02	6.340124e-03	4.037362e-01
1.577611269699407e-02	6.369490e-03	4.037427e-01
1.584893192461172e-02	6.398994e-03	4.037492e-01
1.592208727051229e-02	6.428634e-03	4.037557e-01
1.599558028614728e-02	6.458412e-03	4.037623e-01
1.606941253012937e-02	6.488328e-03	4.037689e-01
1.614358556826546e-02	6.518384e-03	4.037755e-01
1.621810097358991e-02	6.548579e-03	4.037821e-01
1.629296032639783e-02	6.578915e-03	4.037888e-01
1.636816521427870e-02	6.609392e-03	4.037955e-01
1.644371723214993e-02	6.640010e-03	4.038023e-01
1.651961798229077e-02	6.670771e-03	4.038090e-01
1.659586907437623e-02	6.701675e-03	4.038158e-01
1.667247212551125e-02	6.732722e-03	4.038227e-01
1.674942876026500e-02	6.763914e-03	4.038295e-01
1.682674061070531e-02	6.795251e-03	4.038365e-01
1.690440931643328e-02	6.826734e-03	4.038434e-01
1.698243652461809e-02	6.858363e-03	4.038503e-01
1.706082389003188e-02	6.890139e-03	4.038574e-01
1.713957307508491e-02	6.922063e-03	4.038644e-01
1.721868574986073e-02	6.954135e-03	4.038714e-01
1.729816359215167e-02	6.986357e-03	4.038785e-01
1.737800828749442e-02	7.018728e-03	4.038857e-01
1.745822152920571e-02	7.051250e-03	4.038928e-01
1.753880501841829e-02	7.083924e-03	4.039000e-01
1.761976046411697e-02	7.116749e-03	4.039072e-01
1.770108958317489e-02	7.149727e-03	4.039145e-01
1.778279410038992e-02	7.182858e-03	4.039218e-01
1.786487574852120e-02	7.216143e-03	4.039291e-01
1.794733626832596e-02	7.249584e-03	4.039365e-01
1.803017740859639e-02	7.283180e-03	4.039439e-01
1.811340092619673e-02	7.316932e-03	4.039513e-01
1.819700858610054e-02	7.350842e-03	4.039588e-01
1.828100216142814e-02	7.384908e-03	4.039663e-01
1.836538343348418e-02	7.419134e-03	4.039738e-01
1.845015419179545e-02	7.453519e-03	4.039814e-01
1.853531623414884e-02	7.488064e-03	4.039890e-01
1.862087136662940e-02	7.522769e-03	4.039966e-01
1.870682140365874e-02	7.557637e-03	4.040043e-01
1.879316816803342e-02	7.592666e-03	4.040120e-01
1.887991349096368e-02	7.627858e-03	4.040198e-01
1.896705921211221e-02	7.663215e-03	4.040276e-01
1.905460717963322e-02	7.698736e-03	4.040354e-01
1.914255925021161e-02	7.734422e-03	4.040433e-01
1.923091728910234e-02	7.770274e-03	4.040511e-01
1.931968317017001e-02	7.806293e-03	4.040591e-01
1.940885877592855e-02	7.842480e-03	4.040670e-01
1.949844599758123e-02	7.878835e-03	4.040751e-01
1.958844673506068e-02	7.915360e-03	4.040831e-01
1.967886289706923e-02	7.952055e-03	4.040912e-01
1.976969640111940e-02	7.988920e-03	4.040993e-01
1.986094917357451e-02	8.025957e-03	4.041075e-01
1.995262314968959e-02	8.063167e-03	4.041156e-01
2.004472027365242e-02	8.100550e-03	4.041239e-01
2.013724249862469e-02	8.138107e-03	4.041321e-01
2.023019178678353e-02	8.175839e-03	4.041404e-01
2.032357010936304e-02	8.213746e-03	4.041488e-01
2.041737944669612e-02	8.251830e-03	4.041572e-01
2.051162178825649e-02	8.290092e-03	4.041656e-01
2.060629913270084e-02	8.328532e-03	4.041741e-01
2.070141348791126e-02	8.367150e-03	4.041826e-01
2.079696687103780e-02	8.405949e-03	4.041911e-01
2.089296130854125e-02	8.444929e-03	4.041997e-01
2.098939883623610e-02	8.484090e-03	4.042083e-01
2.108628149933375e-02	8.523433e-03	4.042170e-01
2.118361135248588e-02	8.562960e-03	4.042257e-01
2.128139045982799e-02	8.602670e-03	4.042344e-01
2.137962089502320e-02	8.642566e-03	4.042432e-01
2.147830474130622e-02	8.682649e-03	4.042520e-01
2.157744409152755e-02	8.722917e-03	4.042609e-01
2.167704104819784e-02	8.763373e-03	4.042698e-01
2.177709772353249e-02	8.804018e-03	4.042788e-01
2.187761623949643e-02	8.844852e-03	4.042878e-01
2.197859872784916e-02	8.885877e-03	4.042968e-01
2.208004733018991e-02	8.927093e-03	4.043059e-01
2.218196419800311e-02	8.968500e-03	4.043150e-01
2.228435149270396e-02	9.010102e-03	4.043241e-01
2.238721138568433e-02	9.051896e-03	4.043334e-01
2.249054605835875e-02	9.093885e-03	4.043426e-01
2.259435770221072e-02	9.136070e-03	4.043519e-01
2.269864851883917e-02	9.178453e-03	4.043612e-01
2.280342072000514e-02	9.221032e-03	4.043706e-01
2.290867652767869e-02	9.263811e-03	4.043800e-01
2.301441817408605e-02	9.306788e-03	4.043895e-01
2.312064790175692e-02	9.349966e-03	4.043990e-01
2.322736796357205e-02	9.393346e-03	4.044085e-01
2.333458062281101e-02	9.436928e-03	4.044181e-01
2.344228815320021e-02	9.480712e-03	4.044278e-01
2.355049283896109e-02	9.524701e-03	4.044375e-01
2.365919697485859e-02	9.568895e-03	4.044472e-01
2.376840286624977e-02	9.613296e-03	4.044570e-01
2.387811282913279e-02	9.657904e-03	4.044668e-01
2.398832919019592e-02	9.702719e-03	4.044766e-01
2.409905428686697e-02	9.747744e-03	4.044866e-01
2.421029046736281e-02	9.792978e-03	4.044965e-01
2.432204009073919e-02	9.838424e-03	4.045065e-01
2.443430552694076e-02	9.884082e-03	4.045166e-01
2.454708915685135e-02	9.929952e-03	4.045267e-01
2.466039337234445e-02	9.976038e-03	4.045368e-01
2.477422057633392e-02	1.002234e-02	4.045470e-01
2.488857318282498e-02	1.006885e-02	4.045573e-01
2.500345361696539e-02	1.011559e-02	4.045676e-01
2.511886431509689e-02	1.016254e-02	4.045779e-01
2.523480772480683e-02	1.020971e-02	4.045883e-01
2.535128630498017e-02	1.025710e-02	4.045987e-01
2.546830252585151e-02	1.030471e-02	4.046092e-01
2.558585886905757e-02	1.035254e-02	4.046197e-01
2.570395782768976e-02	1.040060e-02	4.046303e-01
2.582260190634708e-02	1.044888e-02	4.046409e-01
2.594179362118927e-02	1.049739e-02	4.046516e-01
2.606153549999009e-02	1.054612e-02	4.046624e-01
2.618183008219100e-02	1.059508e-02	4.046731e-01
2.630267991895497e-02	1.064427e-02	4.046840e-01
2.642408757322062e-02	1.069369e-02	4.046949e-01
2.654605561975656e-02	1.074334e-02	4.047058e-01
2.666858664521597e-02	1.079322e-02	4.047168e-01
2.679168324819150e-02	1.084334e-02	4.047278e-01
2.691534803927034e-02	1.089369e-02	4.047389e-01
2.703958364108963e-02	1.094427e-02	4.047500e-01
2.716439268839203e-02	1.099509e-02	4.047612e-01
2.728977782808161e-02	1.104615e-02	4.047725e-01
2.741574171928004e-02	1.109745e-02	4.047838e-01
2.754228703338289e-02	1.114898e-02	4.047951e-01
2.766941645411634e-02	1.120076e-02	4.048065e-01
2.779713267759413e-02	1.125278e-02	4.048180e-01
2.792543841237462e-02	1.130504e-02	4.048295e-01
2.805433637951838e-02	1.135755e-02	4.048410e-01
2.818382931264580e-02	1.141030e-02	4.048527e-01
2.831391995799506e-02	1.146330e-02	4.048643e-01
2.844461107448043e-02	1.151654e-02	4.048761e-01
2.857590543375075e-02	1.157004e-02	4.048878e-01
2.870780582024820e-02	1.162378e-02	4.048997e-01
2.884031503126736e-02	1.167778e-02	4.049115e-01
2.897343587701454e-02	1.173203e-02	4.049235e-01
2.910717118066736e-02	1.178653e-02	4.049355e-01
2.924152377843468e-02	1.184128e-02	4.049475e-01
2.937649651961664e-02	1.189630e-02	4.049596e-01
2.951209226666519e-02	1.195157e-02	4.049718e-01
2.964831389524477e-02	1.200709e-02	4.049841e-01
2.978516429429325e-02	1.206288e-02	4.049963e-01
2.992264636608325e-02	1.211893e-02	4.050087e-01
3.006076302628368e-02	1.217524e-02	4.050211e-01
3.019951720402154e-02	1.223182e-02	4.050335e-01
3.033891184194409e-02	1.228866e-02	4.050460e-01
3.047894989628122e-02	1.234576e-02	4.050586e-01
3.061963433690817e-02	1.240313e-02	4.050713e-01
3.076096814740849e-02	1.246077e-02	4.050840e-01
3.090295432513732e-02	1.251869e-02	4.050967e-01
3.104559588128498e-02	1.257687e-02	4.051095e-01
3.118889584094081e-02	1.263532e-02	4.051224e-01
3.133285724315730e-02	1.269405e-02	4.051353e-01
3.147748314101461e-02	1.275305e-02	4.051483e-01
3.162277660168526e-02	1.281233e-02	4.051614e-01
3.176874070649918e-02	1.287188e-02	4.051745e-01
3.191537855100909e-02	1.293172e-02	4.051876e-01
3.206269324505615e-02	1.299183e-02	4.052009e-01
3.221068791283584e-02	1.305223e-02	4.052142e-01
3.235936569296433e-02	1.311291e-02	4.052275e-01
3.250872973854495e-02	1.317387e-02	4.052410e-01
3.265878321723510e-02	1.323512e-02	4.052545e-01
3.280952931131344e-02	1.329665e-02	4.052680e-01
3.296097121774731e-02	1.335848e-02	4.052816e-01
3.311311214826066e-02	1.342059e-02	4.052953e-01
3.326595532940201e-02	1.348299e-02	4.053091e-01
3.341950400261300e-02	1.354569e-02	4.053228e-01
3.357376142429705e-02	1.360868e-02	4.053367e-01
3.372873086588847e-02	1.367196e-02	4.053507e-01
3.388441561392185e-02	1.373554e-02	4.053647e-01
3.404081897010169e-02	1.379942e-02	4.053787e-01
3.419794425137250e-02	1.386360e-02	4.053929e-01
3.435579478998909e-02	1.392808e-02	4.054070e-01
3.451437393358726e-02	1.399286e-02	4.054213e-01
3.467368504525481e-02	1.405795e-02	4.054357e-01
3.483373150360283e-02	1.412334e-02	4.054500e-01
3.499451670283740e-02	1.418903e-02	4.054645e-01
3.515604405283149e-02	1.425504e-02	4.054790e-01
3.531831697919738e-02	1.432135e-02	4.054936e-01
3.548133892335924e-02	1.438798e-02	4.055083e-01
3.564511334262613e-02	1.445492e-02	4.055231e-01
3.580964371026531e-02	1.452217e-02	4.055378e-01
3.597493351557596e-02	1.458973e-02	4.055527e-01
3.614098626396307e-02	1.465762e-02	4.055677e-01
3.630780547701187e-02	1.472582e-02	4.055827e-01
3.647539469256253e-02	1.479434e-02	4.055978e-01
3.664375746478509e-02	1.486318e-02	4.056129e-01
3.681289736425492e-02	1.493235e-02	4.056282e-01
3.698281797802841e-02	1.500184e-02	4.056435e-01
3.715352290971905e-02	1.507166e-02	4.056588e-01
3.732501577957387e-02	1.514180e-02	4.056743e-01
3.749730022455017e-02	1.521227e-02	4.056898e-01
3.767037989839272e-02	1.528308e-02	4.057054e-01
3.784425847171117e-02	1.535421e-02	4.057211e-01
3.801893963205797e-02	1.542568e-02	4.057368e-01
3.819442708400652e-02	1.549749e-02	4.057526e-01
3.837072454922975e-02	1.556963e-02	4.057685e-01
3.854783576657907e-02	1.564211e-02	4.057845e-01
3.872576449216361e-02	1.571493e-02	4.058005e-01
3.890451449942996e-02	1.578810e-02	4.058166e-01
3.908408957924212e-02	1.586160e-02	4.058328e-01
3.926449353996191e-02	1.593546e-02	4.058490e-01
3.944573020752978e-02	1.600966e-02	4.058654e-01
3.962780342554590e-02	1.608420e-02	4.058818e-01
3.981071705535169e-02	1.615910e-02	4.058983e-01
3.999447497611172e-02	1.623435e-02	4.059149e-01
4.017908108489598e-02	1.630996e-02	4.059315e-01
4.036453929676249e-02	1.638591e-02	4.059483e-01
4.055085354484039e-02	1.646223e-02	4.059650e-01
4.073802778041329e-02	1.653890e-02	4.059819e-01
4.092606597300312e-02	1.661594e-02	4.059989e-01
4.111497211045427e-02	1.669333e-02	4.060159e-01
4.130475019901819e-02	1.677109e-02	4.060330e-01
4.149540426343836e-02	1.684922e-02	4.060503e-01
4.168693834703562e-02	1.692771e-02	4.060676e-01
4.187935651179393e-02	1.700657e-02	4.060849e-01
4.207266283844651e-02	1.708581e-02	4.061024e-01
4.226686142656241e-02	1.716541e-02	4.061199e-01
4.246195639463342e-02	1.724539e-02	4.061375e-01
4.265795188016141e-02	1.732575e-02	4.061552e-01
4.285485203974611e-02	1.740648e-02	4.061730e-01
4.305266104917323e-02	1.748759e-02	4.061908e-01
4.325138310350305e-02	1.756909e-02	4.062088e-01
4.345102241715935e-02	1.765097e-02	4.062268e-01
4.365158322401880e-02	1.773323e-02	4.062449e-01
4.385306977750079e-02	1.781588e-02	4.062631e-01
4.405548635065756e-02	1.789892e-02	4.062814e-01
4.425883723626491e-02	1.798235e-02	4.062998e-01
4.446312674691313e-02	1.806618e-02	4.063182e-01
4.466835921509858e-02	1.815040e-02	4.063368e-01
4.487453899331550e-02	1.823501e-02	4.063554e-01
4.508167045414831e-02	1.832002e-02	4.063741e-01
4.528975799036439e-02	1.840544e-02	4.063929e-01
4.549880601500719e-02	1.849125e-02	4.064118e-01
4.570881896148984e-02	1.857747e-02	4.064308e-01
4.591980128368921e-02	1.866410e-02	4.064499e-01
4.613175745604031e-02	1.875113e-02	4.064690e-01
4.634469197363118e-02	1.883858e-02	4.064883e-01
4.655860935229828e-02	1.892643e-02	4.065076e-01
4.677351412872223e-02	1.901470e-02	4.065271e-01
4.698941086052396e-02	1.910339e-02	4.065466e-01
4.720630412636149e-02	1.919249e-02	4.065662e-01
4.742419852602692e-02	1.928201e-02	4.065859e-01
4.764309868054404e-02	1.937196e-02	4.066058e-01
4.786300923226631e-02	1.946233e-02	4.066256e-01
4.808393484497535e-02	1.955312e-02	4.066456e-01
4.830588020397977e-02	1.964435e-02	4.066657e-01
4.852885001621463e-02	1.973600e-02	4.066859e-01
4.875284901034117e-02	1.982808e-02	4.067062e-01
4.897788193684717e-02	1.992060e-02	4.067265e-01
4.920395356814766e-02	2.001356e-02	4.067470e-01
4.943106869868612e-02	2.010696e-02	4.067676e-01
4.965923214503620e-02	2.020079e-02	4.067883e-01
4.988844874600383e-02	2.029507e-02	4.068090e-01
5.011872336272986e-02	2.038979e-02	4.068299e-01
5.035006087879312e-02	2.048496e-02	4.068508e-01
5.058246620031406e-02	2.058058e-02	4.068719e-01
5.081594425605872e-02	2.067665e-02	4.068930e-01
5.105049999754331e-02	2.077318e-02	4.069143e-01
5.128613839913918e-02	2.087016e-02	4.069356e-01
5.152286445817836e-02	2.096760e-02	4.069571e-01
5.176068319505950e-02	2.106549e-02	4.069786e-01
5.199959965335434e-02	2.116385e-02	4.070003e-01
5.223961889991475e-02	2.126268e-02	4.070221e-01
5.248074602498004e-02	2.136197e-02	4.070439e-01
5.272298614228507e-02	2.146173e-02	4.070659e-01
5.296634438916860e-02	2.156196e-02	4.070880e-01
5.321082592668226e-02	2.166267e-02	4.071102e-01
5.345643593970001e-02	2.176385e-02	4.071324e-01
5.370317963702814e-02	2.186551e-02	4.071548e-01
5.395106225151564e-02	2.196765e-02	4.071773e-01
5.420008904016528e-02	2.207027e-02	4.071999e-01
5.445026528424503e-02	2.217338e-02	4.072226e-01
5.470159628940009e-02	2.227697e-02	4.072454e-01
5.495408738576540e-02	2.238106e-02	4.072683e-01
5.520774392807870e-02	2.248564e-02	4.072914e-01
5.546257129579406e-02	2.259071e-02	4.073145e-01
5.571857489319598e-02	2.269628e-02	4.073377e-01
5.597576014951403e-02	2.280235e-02	4.073611e-01
5.623413251903794e-02	2.290892e-02	4.073845e-01
5.649369748123331e-02	2.301599e-02	4.074081e-01
5.675446054085778e-02	2.312357e-02	4.074318e-01
5.701642722807783e-02	2.323166e-02	4.074556e-01
5.727960309858603e-02	2.334027e-02	4.074795e-01
5.754399373371882e-02	2.344938e-02	4.075036e-01
5.780960474057495e-02	2.355902e-02	4.075277e-01
5.807644175213437e-02	2.366917e-02	4.075519e-01
5.834451042737765e-02	2.377984e-02	4.075763e-01
5.861381645140606e-02	2.389104e-02	4.076008e-01
5.888436553556210e-02	2.400276e-02	4.076254e-01
5.915616341755062e-02	2.411502e-02	4.076501e-01
5.942921586156052e-02	2.422780e-02	4.076750e-01
5.970352865838695e-02	2.434112e-02	4.076999e-01
5.997910762555423e-02	2.445498e-02	4.077250e-01
6.025595860743908e-02	2.456938e-02	4.077502e-01
6.053408747539468e-02	2.468432e-02	4.077755e-01
6.081350012787513e-02	2.479980e-02	4.078009e-01
6.109420249056056e-02	2.491583e-02	4.078265e-01
6.137620051648280e-02	2.503241e-02	4.078521e-01
6.165950018615162e-02	2.514955e-02	4.078779e-01
6.194410750768157e-02	2.526724e-02	4.079039e-01
6.223002851691938e-02	2.538549e-02	4.079299e-01
6.251726927757204e-02	2.550430e-02	4.079560e-01
6.280583588133527e-02	2.562367e-02	4.079823e-01
6.309573444802283e-02	2.574361e-02	4.080087e-01
6.338697112569622e-02	2.586412e-02	4.080353e-01
6.367955209079512e-02	2.598520e-02	4.080619e-01
6.397348354826837e-02	2.610686e-02	4.080887e-01
6.426877173170555e-02	2.622909e-02	4.081156e-01
6.456542290346916e-02	2.635190e-02	4.081427e-01
6.486344335482745e-02	2.647530e-02	4.081698e-01
6.516283940608791e-02	2.659928e-02	4.081971e-01
6.546361740673116e-02	2.672386e-02	4.082246e-01
6.576578373554573e-02	2.684902e-02	4.082521e-01
6.606934480076330e-02	2.697478e-02	4.082798e-01
6.637430704019461e-02	2.710114e-02	4.083076e-01
6.668067692136596e-02	2.722809e-02	4.083356e-01
6.698846094165642e-02	2.735566e-02	4.083637e-01
6.729766562843557e-02	2.748382e-02	4.083919e-01
6.760829753920199e-02	2.761260e-02	4.084203e-01
6.792036326172229e-02	2.774199e-02	4.084488e-01
6.823386941417081e-02	2.787199e-02	4.084774e-01
