time	V(vo)
2.603163797357136e-03	8.602443e+00
2.603164473490238e-03	8.602420e+00
2.603165825756442e-03	8.602374e+00
2.603168530288848e-03	8.602283e+00
2.603172778167688e-03	8.602140e+00
2.603177512148087e-03	8.601981e+00
2.603182931787028e-03	8.601798e+00
2.603189140417427e-03	8.601589e+00
2.603197507302590e-03	8.601308e+00
2.603210507659569e-03	8.600871e+00
2.603230109932376e-03	8.600212e+00
2.603250147860497e-03	8.599540e+00
2.603259231370107e-03	8.599235e+00
2.603264553356268e-03	8.599056e+00
2.603269479137528e-03	8.598891e+00
2.603273790718915e-03	8.598746e+00
2.603278255449534e-03	8.598597e+00
2.603287184910773e-03	8.598297e+00
2.603301475837415e-03	8.597818e+00
2.603321634691196e-03	8.597143e+00
2.603344841629536e-03	8.596366e+00
2.603371378485775e-03	8.595479e+00
2.603407211428667e-03	8.594283e+00
2.603460543203537e-03	8.592505e+00
2.603551756254296e-03	8.589474e+00
2.603734182355812e-03	8.583447e+00
2.604087301026839e-03	8.571882e+00
2.604430730201272e-03	8.560771e+00
2.604912941946791e-03	8.545405e+00
2.605423300162791e-03	8.529359e+00
2.605520989706678e-03	8.526325e+00
2.605716368794452e-03	8.520305e+00
2.605862903110283e-03	8.515823e+00
2.606058282198057e-03	8.509894e+00
2.606396154210474e-03	8.499725e+00
2.606612712405089e-03	8.493269e+00
2.606822941606485e-03	8.487048e+00
2.606852584745737e-03	8.486176e+00
2.606911871024242e-03	8.484437e+00
2.606940108225324e-03	8.483609e+00
2.606950310243776e-03	8.483311e+00
2.606956472130206e-03	8.483130e+00
2.606960822105168e-03	8.483004e+00
2.606965631455268e-03	8.482862e+00
2.606970263332376e-03	8.482727e+00
2.606977368905606e-03	8.482519e+00
2.606985108249049e-03	8.482293e+00
2.606995132405945e-03	8.482000e+00
2.607007576080966e-03	8.481637e+00
2.607022605805039e-03	8.481198e+00
2.607024971731178e-03	8.481130e+00
2.607029703583455e-03	8.480991e+00
2.607039428992495e-03	8.480708e+00
2.607039952401465e-03	8.480693e+00
2.607039965166665e-03	8.480692e+00
2.607039990697065e-03	8.480691e+00
2.607040041757866e-03	8.480690e+00
2.607040054523065e-03	8.480689e+00
2.607040077133424e-03	8.480689e+00
2.607040080038062e-03	8.480689e+00
2.607040085847337e-03	8.480688e+00
2.607040097465887e-03	8.480688e+00
2.607040120702989e-03	8.480687e+00
2.607040167177190e-03	8.480686e+00
2.607040260125594e-03	8.480683e+00
2.607040446022400e-03	8.480678e+00
2.607040817816013e-03	8.480667e+00
2.607041561403240e-03	8.480645e+00
2.607043048577693e-03	8.480602e+00
2.607046022926599e-03	8.480515e+00
2.607051593869040e-03	8.480353e+00
2.607057883231601e-03	8.480169e+00
2.607066010499978e-03	8.479933e+00
2.607078438785494e-03	8.479571e+00
2.607097838411250e-03	8.479007e+00
2.607119390299590e-03	8.478380e+00
2.607146637312836e-03	8.477589e+00
2.607180508146046e-03	8.476606e+00
2.607233698152199e-03	8.475066e+00
2.607317519486376e-03	8.472649e+00
2.607485162154729e-03	8.467843e+00
2.607820447491435e-03	8.458323e+00
2.608156263008128e-03	8.448915e+00
2.608622235892116e-03	8.436081e+00
2.609117673456766e-03	8.422730e+00
2.609863160617334e-03	8.403103e+00
2.610285103320906e-03	8.392232e+00
2.610564593534458e-03	8.385151e+00
2.610584157989155e-03	8.384659e+00
2.610623286898548e-03	8.383681e+00
2.610706471126829e-03	8.381606e+00
2.610716802785185e-03	8.381349e+00
2.610717760463914e-03	8.381325e+00
2.610718440821391e-03	8.381308e+00
2.610718610910761e-03	8.381304e+00
2.610718951089499e-03	8.381295e+00
2.610718954582318e-03	8.381295e+00
2.610718961567955e-03	8.381295e+00
2.610718975539230e-03	8.381294e+00
2.610718995077001e-03	8.381294e+00
2.610719016164303e-03	8.381293e+00
2.610719035928295e-03	8.381293e+00
2.610719060547594e-03	8.381292e+00
2.610719109786191e-03	8.381291e+00
2.610719208263387e-03	8.381289e+00
2.610719353130156e-03	8.381285e+00
2.610719642863695e-03	8.381278e+00
2.610720222330771e-03	8.381264e+00
2.610721381264925e-03	8.381234e+00
2.610723699133232e-03	8.381177e+00
2.610727933566754e-03	8.381072e+00
2.610732202863624e-03	8.380965e+00
2.610737810859777e-03	8.380826e+00
2.610743261894480e-03	8.380691e+00
2.610752329764642e-03	8.380466e+00
2.610764946417097e-03	8.380152e+00
2.610783609665455e-03	8.379689e+00
2.610802568831731e-03	8.379219e+00
2.610809542848404e-03	8.379046e+00
2.610814998594253e-03	8.378911e+00
2.610817374306601e-03	8.378852e+00
2.610819684295219e-03	8.378795e+00
2.610822075845741e-03	8.378736e+00
2.610824434089238e-03	8.378677e+00
2.610829148889075e-03	8.378560e+00
2.610837338118469e-03	8.378358e+00
2.610847336381531e-03	8.378111e+00
2.610865363102625e-03	8.377666e+00
2.610889181724039e-03	8.377077e+00
2.610911953429059e-03	8.376515e+00
2.610943386349528e-03	8.375741e+00
2.610984122027922e-03	8.374740e+00
2.611057344725188e-03	8.372945e+00
2.611175516010319e-03	8.370066e+00
2.611411858580583e-03	8.364359e+00
2.611757865756152e-03	8.356114e+00
2.612151359509605e-03	8.346906e+00
2.612637917556881e-03	8.335776e+00
2.613233364060031e-03	8.322432e+00
2.613336385631940e-03	8.320166e+00
2.613542428775759e-03	8.315711e+00
2.613954515063395e-03	8.306912e+00
2.614193799243770e-03	8.301878e+00
2.614416268142089e-03	8.297255e+00
2.614425215148918e-03	8.297070e+00
2.614443109162576e-03	8.296701e+00
2.614478897189892e-03	8.295967e+00
2.614496374979682e-03	8.295609e+00
2.614502007795995e-03	8.295493e+00
2.614505343027301e-03	8.295424e+00
2.614508566203565e-03	8.295359e+00
2.614514169563711e-03	8.295244e+00
2.614520373427335e-03	8.295117e+00
2.614529283262143e-03	8.294934e+00
2.614540984912385e-03	8.294695e+00
2.614556110981858e-03	8.294386e+00
2.614576767376956e-03	8.293964e+00
2.614588778240537e-03	8.293719e+00
2.614594085879411e-03	8.293612e+00
2.614594251743126e-03	8.293608e+00
2.614594293209055e-03	8.293607e+00
2.614594376140912e-03	8.293606e+00
2.614594425940233e-03	8.293605e+00
2.614594428711174e-03	8.293605e+00
2.614594434253056e-03	8.293604e+00
2.614594445336820e-03	8.293604e+00
2.614594455479247e-03	8.293604e+00
2.614594475764100e-03	8.293604e+00
2.614594516333808e-03	8.293603e+00
2.614594597473223e-03	8.293601e+00
2.614594759752053e-03	8.293597e+00
2.614595084309713e-03	8.293591e+00
2.614595733425033e-03	8.293578e+00
2.614597031655673e-03	8.293551e+00
2.614599628116953e-03	8.293498e+00
2.614604821039513e-03	8.293393e+00
2.614610804490491e-03	8.293271e+00
2.614618672682519e-03	8.293111e+00
2.614629528055074e-03	8.292890e+00
2.614648953152375e-03	8.292495e+00
2.614669362768100e-03	8.292081e+00
2.614696213320830e-03	8.291536e+00
2.614727249812113e-03	8.290908e+00
2.614777712670423e-03	8.289889e+00
2.614851577025903e-03	8.288404e+00
2.614999305736864e-03	8.285460e+00
2.615294763158785e-03	8.279644e+00
2.615630904138920e-03	8.273145e+00
2.616065400406521e-03	8.264939e+00
2.616551295668078e-03	8.256036e+00
2.617229478236588e-03	8.243999e+00
2.617622570306633e-03	8.237211e+00
2.617720843324144e-03	8.235554e+00
2.617894158891883e-03	8.232672e+00
2.618082284132794e-03	8.229570e+00
2.618122249792053e-03	8.228916e+00
2.618251698810529e-03	8.226815e+00
2.618259340077055e-03	8.226692e+00
2.618262396583666e-03	8.226643e+00
2.618263626830997e-03	8.226623e+00
2.618263645723935e-03	8.226623e+00
2.618263670914519e-03	8.226623e+00
2.618263721295686e-03	8.226622e+00
2.618263822058021e-03	8.226620e+00
2.618263873580598e-03	8.226619e+00
2.618263927619271e-03	8.226618e+00
2.618263971546798e-03	8.226618e+00
2.618264019059514e-03	8.226617e+00
2.618264114084947e-03	8.226615e+00
2.618264271618877e-03	8.226612e+00
2.618264586686737e-03	8.226607e+00
2.618265039833071e-03	8.226600e+00
2.618265946125737e-03	8.226585e+00
2.618267758711071e-03	8.226556e+00
2.618271383881739e-03	8.226498e+00
2.618275676788662e-03	8.226429e+00
2.618281142299616e-03	8.226340e+00
2.618286626561540e-03	8.226253e+00
2.618296887085145e-03	8.226087e+00
2.618308065593467e-03	8.225907e+00
2.618328910860524e-03	8.225572e+00
2.618349714072505e-03	8.225238e+00
2.618359604405899e-03	8.225080e+00
2.618365009650990e-03	8.224993e+00
2.618370189281463e-03	8.224910e+00
2.618375061689733e-03	8.224832e+00
2.618379958843161e-03	8.224753e+00
2.618388950893295e-03	8.224609e+00
2.618401648988501e-03	8.224407e+00
2.618421962284592e-03	8.224083e+00
2.618444421645653e-03	8.223724e+00
2.618472579662879e-03	8.223276e+00
2.618507440559519e-03	8.222723e+00
2.618563120451127e-03	8.221844e+00
2.618651789888561e-03	8.220451e+00
2.618829128763431e-03	8.217701e+00
2.619183806513169e-03	8.212298e+00
2.619524441440466e-03	8.207243e+00
2.620009913861586e-03	8.200274e+00
2.620515589917932e-03	8.193227e+00
2.620613692951343e-03	8.191896e+00
2.620809899018165e-03	8.189283e+00
2.620957053568281e-03	8.187357e+00
2.621153259635103e-03	8.184835e+00
2.621484651642810e-03	8.180656e+00
2.621703716024736e-03	8.177954e+00
2.621912272386946e-03	8.175432e+00
2.622004387486756e-03	8.174333e+00
2.622053216891925e-03	8.173756e+00
2.622057162154261e-03	8.173709e+00
2.622059023468520e-03	8.173687e+00
2.622061681679085e-03	8.173656e+00
2.622064505595724e-03	8.173623e+00
2.622068360321211e-03	8.173577e+00
2.622074479049920e-03	8.173506e+00
2.622082892824620e-03	8.173407e+00
2.622099720374020e-03	8.173209e+00
2.622129100348740e-03	8.172866e+00
2.622129664499480e-03	8.172859e+00
2.622130792800960e-03	8.172846e+00
2.622131074876330e-03	8.172843e+00
2.622131639027070e-03	8.172836e+00
2.622131780064755e-03	8.172834e+00
2.622132132658968e-03	8.172831e+00
2.622132273696653e-03	8.172829e+00
2.622132555772023e-03	8.172825e+00
2.622132559713646e-03	8.172825e+00
2.622132567596891e-03	8.172825e+00
2.622132583363383e-03	8.172825e+00
2.622132614896366e-03	8.172825e+00
2.622132677962332e-03	8.172824e+00
2.622132804094264e-03	8.172822e+00
2.622133056358129e-03	8.172819e+00
2.622133560885858e-03	8.172813e+00
2.622134569941316e-03	8.172802e+00
2.622136588052232e-03	8.172778e+00
2.622140624274065e-03	8.172731e+00
2.622146363475571e-03	8.172664e+00
2.622153531268652e-03	8.172581e+00
2.622162665019712e-03	8.172474e+00
2.622180932521830e-03	8.172261e+00
2.622201261548498e-03	8.172026e+00
2.622226036799759e-03	8.171739e+00
2.622254816717129e-03	8.171406e+00
2.622298887192023e-03	8.170899e+00
2.622363750484617e-03	8.170157e+00
2.622490050308123e-03	8.168732e+00
2.622742649955136e-03	8.165936e+00
2.623077927067958e-03	8.162333e+00
2.623477557305289e-03	8.158205e+00
2.623953066947846e-03	8.153542e+00
2.624562620130290e-03	8.147905e+00
2.625041935987255e-03	8.143708e+00
2.625161764951497e-03	8.142709e+00
2.625374105206374e-03	8.140998e+00
2.625583210000174e-03	8.139352e+00
2.625721311637469e-03	8.138287e+00
2.625767744860981e-03	8.137936e+00
2.625775483731566e-03	8.137877e+00
2.625795798266853e-03	8.137725e+00
2.625797732984500e-03	8.137711e+00
2.625799107540895e-03	8.137700e+00
2.625799451179994e-03	8.137698e+00
2.625800138458191e-03	8.137692e+00
2.625800404772222e-03	8.137691e+00
2.625800574965866e-03	8.137690e+00
2.625800697393679e-03	8.137689e+00
2.625800841042440e-03	8.137688e+00
2.625801054819635e-03	8.137686e+00
2.625801482374026e-03	8.137683e+00
2.625802337482806e-03	8.137676e+00
2.625804047700368e-03	8.137664e+00
2.625807468135490e-03	8.137638e+00
2.625811680927359e-03	8.137607e+00
2.625817150372275e-03	8.137566e+00
2.625822632057927e-03	8.137525e+00
2.625831157560130e-03	8.137461e+00
2.625845355655129e-03	8.137355e+00
2.625859631546849e-03	8.137249e+00
2.625882445163912e-03	8.137080e+00
2.625894672420000e-03	8.136990e+00
2.625900801344747e-03	8.136945e+00
2.625904286292732e-03	8.136919e+00
2.625907648850997e-03	8.136894e+00
2.625910976202529e-03	8.136870e+00
2.625914404197962e-03	8.136845e+00
2.625921260188829e-03	8.136794e+00
2.625933199244705e-03	8.136706e+00
2.625954594041636e-03	8.136550e+00
2.625977214218201e-03	8.136385e+00
2.626002104987400e-03	8.136204e+00
2.626033101754658e-03	8.135980e+00
2.626080970661528e-03	8.135636e+00
2.626157084857595e-03	8.135097e+00
2.626303523955768e-03	8.134081e+00
2.626596402152114e-03	8.132122e+00
2.626936476654308e-03	8.129964e+00
2.627371347771265e-03	8.127397e+00
2.627860901505091e-03	8.124777e+00
2.628536155354910e-03	8.121493e+00
2.628644302730319e-03	8.121015e+00
2.628860597481135e-03	8.120126e+00
2.629015716380245e-03	8.119514e+00
2.629159346110042e-03	8.118979e+00
2.629374959925508e-03	8.118212e+00
2.629491036181730e-03	8.117817e+00
2.629558558526826e-03	8.117596e+00
2.629594531248142e-03	8.117479e+00
2.629606317499656e-03	8.117442e+00
2.629613345064194e-03	8.117420e+00
2.629618444159611e-03	8.117404e+00
2.629623965138890e-03	8.117387e+00
2.629629284993956e-03	8.117370e+00
2.629639187587949e-03	8.117339e+00
2.629649128151656e-03	8.117308e+00
2.629663901939627e-03	8.117262e+00
2.629682501126969e-03	8.117205e+00
2.629685514159952e-03	8.117195e+00
2.629686267418198e-03	8.117193e+00
2.629687773934690e-03	8.117188e+00
2.629688150563813e-03	8.117188e+00
2.629688903822058e-03	8.117185e+00
2.629690410338550e-03	8.117180e+00
2.629690417918717e-03	8.117180e+00
2.629690433079052e-03	8.117180e+00
2.629690463399721e-03	8.117180e+00
2.629690466378322e-03	8.117180e+00
2.629690472335526e-03	8.117180e+00
2.629690484249934e-03	8.117180e+00
2.629690496047127e-03	8.117180e+00
2.629690519641513e-03	8.117180e+00
2.629690566830286e-03	8.117180e+00
2.629690661207832e-03	8.117180e+00
2.629690849962922e-03	8.117179e+00
2.629691227473103e-03	8.117178e+00
2.629691982493466e-03	8.117175e+00
2.629693492534191e-03	8.117170e+00
2.629696512615640e-03	8.117162e+00
2.629702096737687e-03	8.117145e+00
2.629708463208300e-03	8.117126e+00
2.629716651234210e-03	8.117100e+00
2.629729392588519e-03	8.117062e+00
2.629749068314972e-03	8.117002e+00
2.629770656543173e-03	8.116938e+00
2.629798139240972e-03	8.116857e+00
2.629832361691175e-03	8.116756e+00
2.629886571209125e-03	8.116601e+00
2.629972070216883e-03	8.116364e+00
2.630143068232398e-03	8.115923e+00
2.630485064263429e-03	8.115130e+00
2.630821182447231e-03	8.114476e+00
2.631292613392404e-03	8.113777e+00
2.631790246121006e-03	8.113328e+00
2.632547982810794e-03	8.113105e+00
2.632981822785630e-03	8.113221e+00
2.633298991110318e-03	8.113442e+00
2.633320374142545e-03	8.113462e+00
2.633363140206999e-03	8.113506e+00
2.633365535528657e-03	8.113509e+00
2.633367930850315e-03	8.113512e+00
2.633370326171973e-03	8.113515e+00
2.633372721493632e-03	8.113517e+00
2.633375116815290e-03	8.113520e+00
2.633377512136948e-03	8.113522e+00
2.633379907458606e-03	8.113524e+00
2.633381105119435e-03	8.113526e+00
2.633381672711719e-03	8.113526e+00
2.633382125172537e-03	8.113527e+00
2.633382368804969e-03	8.113527e+00
2.633382373013892e-03	8.113527e+00
2.633382381431739e-03	8.113527e+00
2.633382398267432e-03	8.113527e+00
2.633382417126863e-03	8.113527e+00
2.633382435916347e-03	8.113527e+00
2.633382460126331e-03	8.113527e+00
2.633382492735601e-03	8.113527e+00
2.633382557954141e-03	8.113527e+00
2.633382688391220e-03	8.113528e+00
2.633382949265379e-03	8.113528e+00
2.633383471013695e-03	8.113528e+00
2.633384514510329e-03	8.113530e+00
2.633386601503597e-03	8.113532e+00
2.633390775490133e-03	8.113537e+00
2.633394755807972e-03	8.113541e+00
2.633399778840978e-03	8.113546e+00
2.633405072725937e-03	8.113552e+00
2.633414500593058e-03	8.113563e+00
2.633426612838344e-03	8.113577e+00
2.633444356986569e-03	8.113597e+00
2.633464622123823e-03	8.113621e+00
2.633474168399613e-03	8.113631e+00
2.633480093396003e-03	8.113639e+00
2.633483340804566e-03	8.113643e+00
2.633486457763776e-03	8.113647e+00
2.633489980367920e-03	8.113650e+00
2.633493597705932e-03	8.113655e+00
2.633500832381957e-03	8.113664e+00
2.633512803623036e-03	8.113678e+00
2.633533848796132e-03	8.113705e+00
2.633556285043227e-03	8.113733e+00
2.633581267960941e-03	8.113766e+00
2.633612538819224e-03	8.113807e+00
2.633660409842417e-03	8.113873e+00
2.633736817977076e-03	8.113985e+00
2.633883345262645e-03	8.114223e+00
2.634176399833782e-03	8.114768e+00
2.634516907066994e-03	8.115518e+00
2.634952142289303e-03	8.116665e+00
2.635442271799456e-03	8.118222e+00
2.636118569176303e-03	8.120695e+00
2.636443600456505e-03	8.122090e+00
2.636598819461264e-03	8.122798e+00
2.636742504676878e-03	8.123483e+00
2.636958414332324e-03	8.124549e+00
2.637074636540064e-03	8.125141e+00
2.637142138718373e-03	8.125493e+00
2.637178021408413e-03	8.125682e+00
2.637189763860603e-03	8.125744e+00
2.637196754377099e-03	8.125781e+00
2.637201860308870e-03	8.125809e+00
2.637207379190894e-03	8.125838e+00
2.637212722375305e-03	8.125866e+00
2.637222690666382e-03	8.125919e+00
2.637232691109442e-03	8.125974e+00
2.637247609706285e-03	8.126054e+00
2.637266394363096e-03	8.126155e+00
2.637269447556987e-03	8.126171e+00
2.637270210855460e-03	8.126176e+00
2.637271737452406e-03	8.126184e+00
2.637272119101642e-03	8.126186e+00
2.637272882400115e-03	8.126190e+00
2.637273425521527e-03	8.126193e+00
2.637273832862586e-03	8.126195e+00
2.637273900752762e-03	8.126196e+00
2.637273958568754e-03	8.126196e+00
2.637273962273762e-03	8.126196e+00
2.637273969683779e-03	8.126196e+00
2.637273984503814e-03	8.126196e+00
2.637274014143882e-03	8.126196e+00
2.637274073424020e-03	8.126197e+00
2.637274191984295e-03	8.126197e+00
2.637274429104846e-03	8.126199e+00
2.637274903345946e-03	8.126201e+00
2.637275851828147e-03	8.126206e+00
2.637277748792548e-03	8.126217e+00
2.637281542721352e-03	8.126237e+00
2.637287215651333e-03	8.126267e+00
2.637294225287195e-03	8.126306e+00
2.637303023175838e-03	8.126354e+00
2.637320618953124e-03	8.126450e+00
2.637341465074344e-03	8.126564e+00
2.637365334781705e-03	8.126696e+00
2.637394091238171e-03	8.126855e+00
2.637435989020125e-03	8.127089e+00
2.637500034910257e-03	8.127450e+00
2.637805253415452e-03	8.129243e+00
2.638110471920648e-03	8.131140e+00
2.638415690425844e-03	8.133143e+00
2.638720908931040e-03	8.135249e+00
2.639026127436235e-03	8.137461e+00
2.639331345941431e-03	8.139777e+00
2.639636564446626e-03	8.142199e+00
2.640439056312151e-03	8.148861e+00
2.640453964439341e-03	8.148991e+00
2.640483780693721e-03	8.149258e+00
2.640662678220000e-03	8.150878e+00
2.640743281646107e-03	8.151618e+00
2.640926392464443e-03	8.153325e+00
2.640936895379096e-03	8.153424e+00
2.640937886252304e-03	8.153433e+00
2.640938593049062e-03	8.153440e+00
2.640939156603651e-03	8.153445e+00
2.640939297492298e-03	8.153446e+00
2.640939579269592e-03	8.153449e+00
2.640939761107004e-03	8.153451e+00
2.640939852755695e-03	8.153452e+00
2.640939938402463e-03	8.153453e+00
2.640940034372520e-03	8.153454e+00
2.640940125566230e-03	8.153455e+00
2.640940307953650e-03	8.153456e+00
2.640940672728488e-03	8.153460e+00
2.640941045175806e-03	8.153463e+00
2.640941790070442e-03	8.153470e+00
2.640943279859714e-03	8.153484e+00
2.640945618378170e-03	8.153506e+00
2.640948552190610e-03	8.153534e+00
2.640953410211032e-03	8.153580e+00
2.640958635230969e-03	8.153629e+00
2.640965867782076e-03	8.153698e+00
2.640976412302275e-03	8.153798e+00
2.640995079123440e-03	8.153975e+00
2.641014208653998e-03	8.154158e+00
2.641035723704032e-03	8.154363e+00
2.641044977608782e-03	8.154451e+00
2.641053555080143e-03	8.154533e+00
2.641061003436416e-03	8.154604e+00
2.641068874247712e-03	8.154679e+00
2.641079872430174e-03	8.154785e+00
2.641100119343784e-03	8.154980e+00
2.641121853516186e-03	8.155190e+00
2.641151554302518e-03	8.155477e+00
2.641184620041662e-03	8.155798e+00
2.641241989802623e-03	8.156357e+00
2.641324601163886e-03	8.157171e+00
2.641489823886412e-03	8.158827e+00
2.641820269331464e-03	8.162223e+00
2.642166141647616e-03	8.165900e+00
2.642630750214627e-03	8.171048e+00
2.643136677543911e-03	8.176848e+00
2.643229110535435e-03	8.177940e+00
2.643413976518484e-03	8.180165e+00
2.643552626005770e-03	8.181862e+00
2.643737491988818e-03	8.184166e+00
2.644107223954915e-03	8.188845e+00
2.644161969102297e-03	8.189548e+00
2.644271459397060e-03	8.190978e+00
2.644490439986588e-03	8.193865e+00
2.644599856805688e-03	8.195322e+00
2.644668625095148e-03	8.196246e+00
2.644713160619751e-03	8.196847e+00
2.644726927751076e-03	8.197034e+00
2.644735669509343e-03	8.197152e+00
2.644741069048212e-03	8.197226e+00
2.644747082704511e-03	8.197308e+00
2.644752902736727e-03	8.197387e+00
2.644762296531176e-03	8.197514e+00
2.644772816962596e-03	8.197657e+00
2.644786907439001e-03	8.197849e+00
2.644805011440549e-03	8.198095e+00
2.644806317997528e-03	8.198113e+00
2.644808931111487e-03	8.198149e+00
2.644809012771298e-03	8.198151e+00
2.644809033186251e-03	8.198151e+00
2.644809074016157e-03	8.198151e+00
2.644809102811813e-03	8.198152e+00
2.644809105945285e-03	8.198152e+00
2.644809112212231e-03	8.198152e+00
2.644809122809353e-03	8.198152e+00
2.644809133870205e-03	8.198152e+00
2.644809155991911e-03	8.198153e+00
2.644809200235322e-03	8.198153e+00
2.644809288722144e-03	8.198154e+00
2.644809465695789e-03	8.198156e+00
2.644809819643078e-03	8.198161e+00
2.644810527537657e-03	8.198171e+00
2.644811943326815e-03	8.198191e+00
2.644814774905130e-03	8.198229e+00
2.644820345259355e-03	8.198305e+00
2.644826439483917e-03	8.198388e+00
2.644834595598511e-03	8.198500e+00
2.644846303620842e-03	8.198660e+00
2.644865729202295e-03	8.198926e+00
2.644886826788234e-03	8.199215e+00
2.644914083344486e-03	8.199590e+00
2.644946859396066e-03	8.200042e+00
2.644999277038322e-03	8.200767e+00
2.645079304838960e-03	8.201881e+00
2.645239360440236e-03	8.204136e+00
2.645559471642787e-03	8.208721e+00
2.645895510907800e-03	8.213651e+00
2.646349634467843e-03	8.220507e+00
2.646841462875766e-03	8.228194e+00
2.647560944048196e-03	8.239841e+00
2.647978459298416e-03	8.246809e+00
2.648228393887737e-03	8.251074e+00
2.648245990285924e-03	8.251377e+00
2.648281183082300e-03	8.251988e+00
2.648309291395772e-03	8.252477e+00
2.648337399709244e-03	8.252966e+00
2.648365508022716e-03	8.253456e+00
2.648393616336187e-03	8.253947e+00
2.648421724649659e-03	8.254438e+00
2.648449832963131e-03	8.254930e+00
2.648477941276602e-03	8.255424e+00
2.648481065123929e-03	8.255478e+00
2.648482627047592e-03	8.255506e+00
2.648483251817058e-03	8.255517e+00
2.648483408009424e-03	8.255520e+00
2.648483720394157e-03	8.255525e+00
2.648483942462039e-03	8.255528e+00
2.648484119487119e-03	8.255532e+00
2.648484244270707e-03	8.255534e+00
2.648484312099810e-03	8.255535e+00
2.648484380395436e-03	8.255537e+00
2.648484470596642e-03	8.255538e+00
2.648484560135586e-03	8.255540e+00
2.648484739213474e-03	8.255543e+00
2.648485097369249e-03	8.255549e+00
2.648485813680799e-03	8.255562e+00
2.648487246303899e-03	8.255587e+00
2.648490111550100e-03	8.255637e+00
2.648494313359868e-03	8.255712e+00
2.648499178731570e-03	8.255796e+00
2.648504499965463e-03	8.255890e+00
2.648510905755395e-03	8.256003e+00
2.648518958772421e-03	8.256145e+00
2.648531624094923e-03	8.256368e+00
2.648551403657661e-03	8.256717e+00
2.648571644921798e-03	8.257074e+00
2.648581179352073e-03	8.257242e+00
2.648586458483949e-03	8.257336e+00
2.648591439447213e-03	8.257424e+00
2.648595895828987e-03	8.257503e+00
2.648600449280418e-03	8.257584e+00
2.648609556183279e-03	8.257745e+00
2.648622644844260e-03	8.257977e+00
2.648642846505280e-03	8.258334e+00
2.648665613396987e-03	8.258739e+00
2.648692863391435e-03	8.259223e+00
2.648727827803404e-03	8.259847e+00
2.648781682639809e-03	8.260809e+00
2.648870250374668e-03	8.262401e+00
2.649047385844385e-03	8.265615e+00
2.649401656783817e-03	8.272133e+00
2.649741297618395e-03	8.278504e+00
2.650225005417691e-03	8.287791e+00
2.650729106820523e-03	8.297662e+00
2.650826745768380e-03	8.299607e+00
2.651022023664094e-03	8.303541e+00
2.651168482085879e-03	8.306520e+00
2.651363759981592e-03	8.310537e+00
2.651706815767344e-03	8.317671e+00
2.651922389746419e-03	8.322207e+00
2.652133775318955e-03	8.326700e+00
2.652158684804284e-03	8.327232e+00
2.652208503774942e-03	8.328302e+00
2.652240737681265e-03	8.328995e+00
2.652253601343280e-03	8.329272e+00
2.652266054561616e-03	8.329540e+00
2.652270471034748e-03	8.329636e+00
2.652274847861049e-03	8.329730e+00
2.652281691818632e-03	8.329877e+00
2.652289070374988e-03	8.330036e+00
2.652303653735955e-03	8.330351e+00
2.652321124726984e-03	8.330729e+00
2.652332556499647e-03	8.330976e+00
2.652341802605833e-03	8.331176e+00
2.652344114132380e-03	8.331225e+00
2.652344692014016e-03	8.331238e+00
2.652345847777290e-03	8.331263e+00
2.652346136718108e-03	8.331269e+00
2.652346714599745e-03	8.331282e+00
2.652346859070154e-03	8.331285e+00
2.652347364716586e-03	8.331296e+00
2.652347548657104e-03	8.331300e+00
2.652347594642234e-03	8.331301e+00
2.652347606138516e-03	8.331301e+00
2.652347629131081e-03	8.331302e+00
2.652347655570762e-03	8.331302e+00
2.652347678790234e-03	8.331303e+00
2.652347706359203e-03	8.331304e+00
2.652347761497141e-03	8.331305e+00
2.652347871773017e-03	8.331306e+00
2.652348064366622e-03	8.331311e+00
2.652348449553834e-03	8.331319e+00
2.652349172155373e-03	8.331335e+00
2.652350617358452e-03	8.331367e+00
2.652353476578968e-03	8.331429e+00
2.652359195019999e-03	8.331552e+00
2.652365434173506e-03	8.331687e+00
2.652373750801805e-03	8.331867e+00
2.652386001154810e-03	8.332132e+00
2.652405508526798e-03	8.332556e+00
2.652427074193358e-03	8.333024e+00
2.652454704801130e-03	8.333625e+00
2.652488691873587e-03	8.334364e+00
2.652542735699258e-03	8.335544e+00
2.652627372938286e-03	8.337399e+00
2.652796647416340e-03	8.341136e+00
2.653135196372448e-03	8.348693e+00
2.653471280487251e-03	8.356310e+00
2.653940464646674e-03	8.367142e+00
2.654436846264500e-03	8.378865e+00
2.655188586620563e-03	8.397023e+00
2.655555261393163e-03	8.406055e+00
2.655805296606619e-03	8.412305e+00
2.655824335290253e-03	8.412784e+00
2.655862412657521e-03	8.413746e+00
2.655998711441152e-03	8.417198e+00
2.656015139766477e-03	8.417616e+00
2.656021640249278e-03	8.417781e+00
2.656024061512342e-03	8.417843e+00
2.656025198908383e-03	8.417871e+00
2.656026112649239e-03	8.417894e+00
2.656027104880801e-03	8.417920e+00
2.656029089343924e-03	8.417971e+00
2.656033058270172e-03	8.418071e+00
2.656038764346861e-03	8.418217e+00
2.656045310294897e-03	8.418383e+00
2.656054227770865e-03	8.418610e+00
2.656065389046443e-03	8.418895e+00
2.656083156369940e-03	8.419347e+00
2.656101754267988e-03	8.419822e+00
2.656113578984699e-03	8.420123e+00
2.656119272909506e-03	8.420268e+00
2.656123400519690e-03	8.420374e+00
