time	V(n055)
4.007700570519912e-03	5.146513e+00
4.007722542275244e-03	5.143603e+00
4.007751382568453e-03	5.139862e+00
4.007782332995383e-03	5.136237e+00
4.007824957715386e-03	5.132367e+00
4.007875247931322e-03	5.129587e+00
4.007920529999001e-03	5.129339e+00
4.007988972381110e-03	5.134103e+00
4.008079741224690e-03	5.150020e+00
4.008167874544097e-03	5.176704e+00
4.008230059162982e-03	5.203136e+00
4.008267825485884e-03	5.222741e+00
4.008297124236476e-03	5.239703e+00
4.008319686397879e-03	5.253614e+00
4.008343774160872e-03	5.269111e+00
4.008375304730194e-03	5.289848e+00
4.008403684268302e-03	5.308527e+00
4.008425442485586e-03	5.322646e+00
4.008448363272840e-03	5.337306e+00
4.008459936345771e-03	5.344641e+00
4.008471078743192e-03	5.351647e+00
4.008488194614745e-03	5.362316e+00
4.008517262028125e-03	5.380228e+00
4.008551447441541e-03	5.401031e+00
4.008571115569515e-03	5.412845e+00
4.008590477604476e-03	5.424353e+00
4.008599088205500e-03	5.429430e+00
4.008611406761800e-03	5.436645e+00
4.008620341687613e-03	5.441852e+00
4.008630311978220e-03	5.447633e+00
4.008641025323390e-03	5.453812e+00
4.008652424366640e-03	5.460348e+00
4.008665956885551e-03	5.468058e+00
4.008682032901945e-03	5.477143e+00
4.008704627721738e-03	5.489790e+00
4.008729217016602e-03	5.503375e+00
4.008770273365186e-03	5.525688e+00
4.008812472025308e-03	5.548096e+00
4.008890881975133e-03	5.588126e+00
4.009047701874782e-03	5.663346e+00
4.009279249281891e-03	5.764709e+00
4.009557057823313e-03	5.871095e+00
4.009982620121977e-03	6.008205e+00
4.010425228366463e-03	6.126657e+00
4.010686237227806e-03	6.184680e+00
4.010879043991930e-03	6.221294e+00
4.011048839769105e-03	6.250309e+00
4.011117715485152e-03	6.261195e+00
4.011185672516057e-03	6.271296e+00
4.011261135105776e-03	6.282004e+00
4.011334929159727e-03	6.291891e+00
4.011465221661598e-03	6.308309e+00
4.011545366815694e-03	6.317902e+00
4.011551900286431e-03	6.318652e+00
4.011564967227890e-03	6.320117e+00
4.011591101110809e-03	6.322998e+00
4.011643368876647e-03	6.328611e+00
4.011690820024880e-03	6.333509e+00
4.011775718245306e-03	6.341822e+00
4.011864363152026e-03	6.349933e+00
4.011982717785453e-03	6.359919e+00
4.012078959579155e-03	6.367405e+00
4.012145367012526e-03	6.372196e+00
4.012188396819646e-03	6.375130e+00
4.012217710698901e-03	6.377046e+00
4.012246690629273e-03	6.378886e+00
4.012260961806249e-03	6.379772e+00
4.012275169453100e-03	6.380635e+00
4.012300931603638e-03	6.382163e+00
4.012335646253515e-03	6.384162e+00
4.012371108313234e-03	6.386138e+00
4.012393142736478e-03	6.387327e+00
4.012415062368130e-03	6.388479e+00
4.012426254651077e-03	6.389055e+00
4.012441334532796e-03	6.389818e+00
4.012452246609566e-03	6.390361e+00
4.012464342776384e-03	6.390954e+00
4.012477066286324e-03	6.391569e+00
4.012491436055171e-03	6.392251e+00
4.012511501130814e-03	6.393182e+00
4.012533239896338e-03	6.394165e+00
4.012558665669727e-03	6.395278e+00
4.012589069811459e-03	6.396564e+00
4.012609869934042e-03	6.397416e+00
4.012629527711406e-03	6.398191e+00
4.012665175593094e-03	6.399526e+00
4.012728700057866e-03	6.401725e+00
4.012813446765781e-03	6.404365e+00
4.012883565197370e-03	6.406338e+00
4.012887945796142e-03	6.406452e+00
4.012896706993674e-03	6.406667e+00
4.012914229388750e-03	6.407084e+00
4.012942158231642e-03	6.407716e+00
4.012982623474923e-03	6.408564e+00
4.013025343046039e-03	6.409371e+00
4.013078392767183e-03	6.410232e+00
4.013156046191499e-03	6.411243e+00
4.013246325533307e-03	6.412055e+00
4.013365063840160e-03	6.412634e+00
4.013433341946704e-03	6.412714e+00
4.013482828742421e-03	6.412619e+00
4.013525369707005e-03	6.412449e+00
4.013555151683404e-03	6.412286e+00
4.013573568534226e-03	6.412164e+00
4.013592961240889e-03	6.412019e+00
4.013604654193231e-03	6.411924e+00
4.013616603991951e-03	6.411819e+00
4.013638725190130e-03	6.411608e+00
4.013661332113450e-03	6.411372e+00
4.013695824969715e-03	6.410978e+00
4.013713680469599e-03	6.410757e+00
4.013730937397653e-03	6.410531e+00
4.013739421235729e-03	6.410414e+00
4.013750909716118e-03	6.410252e+00
4.013760593640003e-03	6.410110e+00
4.013770627682739e-03	6.409960e+00
4.013782215816913e-03	6.409781e+00
4.013794166564763e-03	6.409592e+00
4.013809316244635e-03	6.409343e+00
4.013825512422645e-03	6.409066e+00
4.013851541912375e-03	6.408600e+00
4.013875812504480e-03	6.408141e+00
4.013916678256554e-03	6.407314e+00
4.013966243445397e-03	6.406226e+00
4.014032825251493e-03	6.404590e+00
4.014161646577544e-03	6.400892e+00
4.014383641250840e-03	6.392984e+00
4.014798271224057e-03	6.374172e+00
4.015298271224058e-03	6.345774e+00
4.015798271224058e-03	6.311425e+00
4.016298271224059e-03	6.271656e+00
4.016798271224059e-03	6.227206e+00
4.017298271224060e-03	6.178713e+00
4.017798271224060e-03	6.126729e+00
4.018298271224061e-03	6.071734e+00
4.018798271224061e-03	6.014150e+00
4.019298271224062e-03	5.954345e+00
4.019798271224062e-03	5.892643e+00
4.020298271224063e-03	5.829332e+00
4.020798271224063e-03	5.764665e+00
4.021298271224064e-03	5.698868e+00
4.021798271224064e-03	5.632141e+00
4.022298271224065e-03	5.564664e+00
4.022798271224065e-03	5.496597e+00
4.023298271224066e-03	5.428092e+00
4.023798271224066e-03	5.359304e+00
4.024298271224067e-03	5.290413e+00
4.024798271224067e-03	5.221567e+00
4.025024849539149e-03	5.190416e+00
4.025181583873286e-03	5.168890e+00
4.025331723035999e-03	5.148276e+00
4.025333527480940e-03	5.148029e+00
4.025337136370807e-03	5.147533e+00
4.025344354150556e-03	5.146543e+00
4.025353951768521e-03	5.145226e+00
4.025373147004463e-03	5.142595e+00
4.025400943753671e-03	5.138850e+00
4.025431023496256e-03	5.135130e+00
4.025469826478653e-03	5.131200e+00
4.025509585439707e-03	5.128404e+00
4.025552348321068e-03	5.127310e+00
4.025624803435018e-03	5.129983e+00
4.025699195662633e-03	5.139739e+00
4.025787229361283e-03	5.162691e+00
4.025876072669160e-03	5.197376e+00
4.025919390037047e-03	5.219019e+00
4.025944026289752e-03	5.233181e+00
4.025965799189068e-03	5.246614e+00
4.025992963758371e-03	5.264222e+00
4.026035411218112e-03	5.292577e+00
4.026070841996132e-03	5.316350e+00
4.026093125082522e-03	5.331103e+00
4.026113400873998e-03	5.344335e+00
4.026126202772595e-03	5.352615e+00
4.026138966698539e-03	5.360804e+00
4.026158013726563e-03	5.372929e+00
4.026175367248086e-03	5.383875e+00
4.026198420940263e-03	5.398273e+00
4.026217982166166e-03	5.410377e+00
4.026231044964079e-03	5.418390e+00
4.026243856743397e-03	5.426196e+00
4.026250657302236e-03	5.430316e+00
4.026259773322327e-03	5.435812e+00
4.026267765873670e-03	5.440609e+00
4.026276203456386e-03	5.445652e+00
4.026285688565445e-03	5.451295e+00
4.026296058794981e-03	5.457433e+00
4.026308133762133e-03	5.464538e+00
4.026323043830146e-03	5.473251e+00
4.026338866091661e-03	5.482424e+00
4.026360339895479e-03	5.494752e+00
4.026384952080547e-03	5.508715e+00
4.026418406861437e-03	5.527401e+00
4.026462347861248e-03	5.551427e+00
4.026530366590050e-03	5.587430e+00
4.026646326343489e-03	5.645567e+00
4.026859726065882e-03	5.744586e+00
4.027090549504717e-03	5.839230e+00
4.027552196382372e-03	5.999431e+00
4.027985648633589e-03	6.121708e+00
4.028485648633590e-03	6.230505e+00
4.028985648633590e-03	6.312270e+00
4.029485648633591e-03	6.370720e+00
4.029985648633591e-03	6.409769e+00
4.030485648633592e-03	6.433999e+00
4.030762669787552e-03	6.441486e+00
4.030954552845883e-03	6.443912e+00
4.031077633375985e-03	6.444486e+00
4.031148693826619e-03	6.444453e+00
4.031210248186090e-03	6.444217e+00
4.031261332192504e-03	6.443892e+00
4.031313083988630e-03	6.443424e+00
4.031401982581964e-03	6.442390e+00
4.031462090903215e-03	6.441538e+00
4.031512169321322e-03	6.440704e+00
4.031560894800792e-03	6.439790e+00
4.031620118715787e-03	6.438554e+00
4.031682277089346e-03	6.437115e+00
4.031754284002570e-03	6.435250e+00
4.031859805966459e-03	6.432201e+00
4.031953572165417e-03	6.429222e+00
4.032009958589475e-03	6.427285e+00
4.032054639395599e-03	6.425661e+00
4.032097242906180e-03	6.424052e+00
4.032123691426304e-03	6.423024e+00
4.032142667413974e-03	6.422271e+00
4.032154014665029e-03	6.421815e+00
4.032165573091620e-03	6.421346e+00
4.032178534325581e-03	6.420813e+00
4.032197378782076e-03	6.420029e+00
4.032220697585631e-03	6.419043e+00
4.032251404993387e-03	6.417722e+00
4.032268929063096e-03	6.416957e+00
4.032286235499311e-03	6.416191e+00
4.032294213582879e-03	6.415834e+00
4.032305975173359e-03	6.415305e+00
4.032314432789591e-03	6.414922e+00
4.032324052157199e-03	6.414483e+00
4.032333916443032e-03	6.414030e+00
4.032344722727191e-03	6.413530e+00
4.032359558965332e-03	6.412838e+00
