time	V(n053)
3.226404972373823e-03	5.066790e+00
3.226485784220912e-03	5.066690e+00
3.226607856704228e-03	5.066526e+00
3.226778064781805e-03	5.066271e+00
3.227046508357770e-03	5.065817e+00
3.227284391802282e-03	5.065369e+00
3.227440542312734e-03	5.065047e+00
3.227551295811038e-03	5.064805e+00
3.227613535329091e-03	5.064664e+00
3.227694030056058e-03	5.064476e+00
3.227751225307676e-03	5.064338e+00
3.227814266073992e-03	5.064183e+00
3.227940347606637e-03	5.063861e+00
3.228164371309974e-03	5.063255e+00
3.228496200402609e-03	5.062284e+00
3.228996200402609e-03	5.060682e+00
3.229496200402610e-03	5.058926e+00
3.229996200402610e-03	5.057010e+00
3.230496200402611e-03	5.054948e+00
3.230996200402611e-03	5.052749e+00
3.231496200402612e-03	5.050422e+00
3.231996200402612e-03	5.047976e+00
3.232496200402613e-03	5.045419e+00
3.232996200402613e-03	5.042757e+00
3.233496200402614e-03	5.039997e+00
3.233996200402614e-03	5.037146e+00
3.234496200402615e-03	5.034207e+00
3.234996200402615e-03	5.031188e+00
3.235496200402616e-03	5.028092e+00
3.235996200402616e-03	5.024924e+00
3.236496200402617e-03	5.021688e+00
3.236996200402617e-03	5.018387e+00
3.237496200402618e-03	5.015031e+00
3.237783239584596e-03	5.013079e+00
3.237928862514047e-03	5.012080e+00
3.238076474843629e-03	5.011061e+00
3.238210543128728e-03	5.010131e+00
3.238438481360462e-03	5.008538e+00
3.238894357823929e-03	5.005322e+00
3.239282206575919e-03	5.002558e+00
3.239632098811673e-03	5.000055e+00
3.239780825889382e-03	4.999044e+00
3.239931996031828e-03	4.998177e+00
3.240057765209137e-03	4.997700e+00
3.240203403947067e-03	4.997642e+00
3.240436056421936e-03	4.998735e+00
3.240697207311377e-03	5.001630e+00
3.240963785208967e-03	5.006090e+00
3.241085410824018e-03	5.008549e+00
3.241249263782400e-03	5.012084e+00
3.241375054955808e-03	5.014771e+00
3.241491819049619e-03	5.017192e+00
3.241597240203190e-03	5.019294e+00
3.241728871130750e-03	5.021807e+00
3.241893548216968e-03	5.024785e+00
3.242141070739252e-03	5.028982e+00
3.242365381552495e-03	5.032516e+00
3.242608018512033e-03	5.036062e+00
3.242773266422916e-03	5.038348e+00
3.242779091830850e-03	5.038425e+00
3.242790742646717e-03	5.038578e+00
3.242814044278453e-03	5.038880e+00
3.242860647541923e-03	5.039479e+00
3.242921295587731e-03	5.040246e+00
3.242967870653340e-03	5.040824e+00
3.243022488470415e-03	5.041490e+00
3.243067783710599e-03	5.042032e+00
3.243128083824390e-03	5.042737e+00
3.243248684051958e-03	5.044098e+00
3.243425321467916e-03	5.045994e+00
3.243643437046223e-03	5.048182e+00
3.243894953304710e-03	5.050505e+00
3.244158884677981e-03	5.052750e+00
3.244315161261530e-03	5.053979e+00
3.244466618892494e-03	5.055097e+00
3.244531719417243e-03	5.055557e+00
3.244618373853647e-03	5.056146e+00
3.244692072463071e-03	5.056631e+00
3.244771981186501e-03	5.057138e+00
3.244891429335914e-03	5.057865e+00
3.245028476842396e-03	5.058650e+00
3.245249291420990e-03	5.059812e+00
3.245564261021489e-03	5.061316e+00
3.245727611279933e-03	5.062023e+00
3.245840146305023e-03	5.062470e+00
3.245918912777382e-03	5.062765e+00
3.245992975496867e-03	5.063030e+00
3.246071111718776e-03	5.063294e+00
3.246227384162609e-03	5.063786e+00
3.246431074722680e-03	5.064348e+00
3.246838455842810e-03	5.065251e+00
3.247338455842810e-03	5.066037e+00
3.247838455842811e-03	5.066471e+00
3.248338455842811e-03	5.066566e+00
3.248838455842812e-03	5.066354e+00
3.249338455842812e-03	5.065862e+00
3.249838455842813e-03	5.065113e+00
3.250338455842813e-03	5.064128e+00
3.250838455842814e-03	5.062927e+00
3.251338455842814e-03	5.061527e+00
3.251838455842815e-03	5.059942e+00
3.252338455842815e-03	5.058187e+00
3.252838455842816e-03	5.056273e+00
3.253338455842816e-03	5.054212e+00
3.253838455842817e-03	5.052013e+00
3.254338455842817e-03	5.049688e+00
3.254838455842818e-03	5.047243e+00
3.255338455842818e-03	5.044687e+00
3.255838455842819e-03	5.042026e+00
3.256338455842819e-03	5.039267e+00
3.256838455842820e-03	5.036417e+00
3.257338455842820e-03	5.033480e+00
3.257838455842821e-03	5.030473e+00
3.258016190284194e-03	5.029386e+00
3.258213743219759e-03	5.028161e+00
3.258377475505156e-03	5.027137e+00
3.258541572580459e-03	5.026102e+00
3.258869766731051e-03	5.024006e+00
3.259246395890439e-03	5.021575e+00
3.259405757085582e-03	5.020536e+00
3.259573959971521e-03	5.019430e+00
3.259706553369143e-03	5.018553e+00
3.259838954960140e-03	5.017673e+00
3.259982262518876e-03	5.016715e+00
